Latin Name,Score,Difficulty,Sound URL,Image URL,Bird Name,French Name,View Count
Turdus unicolor,0,3,https://xeno-canto.org/655458/download,https://upload.wikimedia.org/wikipedia/commons/d/d6/Tickells.jpg,Tickell's Thrush,Merle unicolore,205
Turdus pallidus,0,3,https://xeno-canto.org/978196/download,https://upload.wikimedia.org/wikipedia/commons/b/bc/Pale_Thrush_-_Taiwan_S4E8071_%2817027483687%29.jpg,Pale Thrush,Merle pâle,399
Turdus obscurus,0,3,https://xeno-canto.org/963407/download,https://upload.wikimedia.org/wikipedia/commons/c/c6/Eyebrowed_Thrush.jpg,Eyebrowed Thrush,Merle obscur,266
Turdus pilaris,0,2,https://xeno-canto.org/972709/download,https://upload.wikimedia.org/wikipedia/commons/a/af/Fieldfare_on_branch.jpg,Fieldfare,Grive litorne,9726
Turdus torquatus,0,2,https://xeno-canto.org/976403/download,https://upload.wikimedia.org/wikipedia/commons/5/5d/Turdus_torquatus%2C_Spain_1.jpg,Ring Ouzel,Merle à plastron,3951
Turdus atrogularis,0,3,https://xeno-canto.org/979318/download,https://upload.wikimedia.org/wikipedia/commons/2/28/A_dark-throated_Thrush_female_-_Dhanachuli%2C_Uttarakhand_India.jpg,Black-throated Thrush,Grive à gorge noire,233
Turdus ruficollis,0,3,https://xeno-canto.org/979329/download,https://upload.wikimedia.org/wikipedia/commons/1/16/Red-throated_thrush_in_Nepal_%281%29_%28cropped%29.jpg,Red-throated Thrush,Grive à gorge rousse,574
Turdus eunomus,0,3,https://xeno-canto.org/893034/download,https://upload.wikimedia.org/wikipedia/commons/c/c9/Turdus_eunomus_-Japan-8.jpg,Dusky Thrush,Grive à ailes rousses,518
Turdus naumanni,0,3,https://xeno-canto.org/893035/download,https://upload.wikimedia.org/wikipedia/commons/7/77/Naumann%27s_Thrush_imported_from_iNaturalist_photo_181639461_on_21_June_2024.jpg,Naumann's Thrush,Grive de Naumann,408
Muscicapa sibirica,0,3,https://xeno-canto.org/955124/download,https://upload.wikimedia.org/wikipedia/commons/1/1b/Muscicapa_sibirica.jpg,Dark-sided Flycatcher,Gobemouche de Sibérie,139
Muscicapa dauurica,0,3,https://xeno-canto.org/959602/download,https://upload.wikimedia.org/wikipedia/commons/d/df/Asian_Brown_Flycatcher_%28Muscicapa_dauurica%29_at_Periyar_National_Park.jpg,Asian Brown Flycatcher,Gobemouche brun,865
Muscicapa striata,0,2,https://xeno-canto.org/982698/download,https://upload.wikimedia.org/wikipedia/commons/2/25/Muscicapa_striata_1_%28Martin_Mecnarowski%29.jpg,Spotted Flycatcher,Gobemouche gris,23663
Cercotrichas galactotes,0,3,https://xeno-canto.org/922214/download,https://upload.wikimedia.org/wikipedia/commons/b/b0/Agrobate_roux_au_Parc_National_de_l%27Ichkeul_%28Tunisia%29%2C_crop.jpg,Rufous-tailed Scrub-Robin,Agrobate roux,1218
Erithacus rubecula,0,1,https://xeno-canto.org/982667/download,https://upload.wikimedia.org/wikipedia/commons/f/f3/Erithacus_rubecula_with_cocked_head.jpg,European Robin,Rouge-gorge familier,199695
Cercotrichas galactotes,0,3,https://xeno-canto.org/897491/download,https://upload.wikimedia.org/wikipedia/commons/7/72/Luscinia_sibilans_-_Khao_Yai.jpg,Rufous-tailed Robin,Rossignol siffleur,251
Larvivora cyane,0,3,https://xeno-canto.org/975563/download,https://upload.wikimedia.org/wikipedia/commons/e/e6/Luscinia_cyane_-_Khao_Yai.jpg,Siberian Blue Robin,Rossignol bleu,663
Irania gutturalis,0,3,https://xeno-canto.org/460560/download,https://upload.wikimedia.org/wikipedia/commons/a/a2/BessornisAlbigularisWolf%2C_crop.jpg,White-throated Robin,Iranie à gorge blanche,168
Luscinia luscinia,0,3,https://xeno-canto.org/978236/download,https://upload.wikimedia.org/wikipedia/commons/f/f9/Nightingale_of_ancient_Uglich.JPG,Thrush Nightingale,Rossignol progné,1798
Luscinia megarhynchos,0,1,https://xeno-canto.org/957861/download,https://upload.wikimedia.org/wikipedia/commons/c/c8/Luscinia_megarhynchos_-_01.jpg,Common Nightingale,Rossignol philomèle,116852
Luscinia svecica,0,2,https://xeno-canto.org/934764/download,https://upload.wikimedia.org/wikipedia/commons/e/e8/Bluethroat_%28Luscinia_svecica_svecica%29_male_Oppdal.jpg,Bluethroat,Gorgebleue à miroir,9016
Calliope calliope,0,3,https://xeno-canto.org/974332/download,https://upload.wikimedia.org/wikipedia/commons/3/36/Luscinia_calliope_-_Pak_Chong_2.jpg,Siberian Rubythroat,Rossignol calliope,526
Tarsiger cyanurus,0,3,https://xeno-canto.org/980778/download,https://upload.wikimedia.org/wikipedia/commons/b/b2/Tarsiger_cyanurus.jpg,Red-flanked Bluetail,Rossignol à flancs roux,1265
Ficedula mugimaki,0,3,https://xeno-canto.org/981466/download,https://upload.wikimedia.org/wikipedia/commons/4/4c/Ficedula_mugimaki_243653507.jpg,Mugimaki Flycatcher,Gobemouche mugimaki,164
Ficedula albicilla,0,2,https://xeno-canto.org/975564/download,https://upload.wikimedia.org/wikipedia/commons/6/66/Taiga_Flycatcher.jpg,Taiga Flycatcher,Gobemouche de la taïga,5403
Ficedula parva,0,3,https://xeno-canto.org/915724/download,https://upload.wikimedia.org/wikipedia/commons/7/74/Red_brested_flycatcher_by_David_Raju_%28cropped%29.jpg,Red-breasted Flycatcher,Gobemouche nain,1504
Ficedula semitorquata,0,3,https://xeno-canto.org/905474/download,https://upload.wikimedia.org/wikipedia/commons/d/d7/Ficedula_semitorquata_NAUMANN.jpg,Semicollared Flycatcher,Gobemouche à demi-collier,426
Ficedula hypoleuca,0,2,https://xeno-canto.org/940448/download,https://upload.wikimedia.org/wikipedia/commons/5/53/Ficedula_hypoleuca_-Wood_of_Cree_Nature_Reserve%2C_Scotland_-male-8a.jpg,European Pied Flycatcher,Gobemouche noir,11809
Ficedula speculigera,0,3,https://xeno-canto.org/245823/download,https://upload.wikimedia.org/wikipedia/commons/b/be/Atlas_Flycatcher_%28Ficedula_speculigera%29.jpg,Atlas Flycatcher,Gobemouche de l'Atlas,178
Ficedula albicollis,0,3,https://xeno-canto.org/905474/download,https://upload.wikimedia.org/wikipedia/commons/0/00/Collared_flycatcher_%28Ficedula_albicollis%29.jpg,Collared Flycatcher,Gobemouche à collier,1405
Phoenicurus fuliginosus,0,3,https://xeno-canto.org/966307/download,https://upload.wikimedia.org/wikipedia/commons/4/4e/Rhyacornis_fuliginosus_-_Doi_Inthanon.jpg,Plumbeous Redstart,Nymphée fuligineuse,458
Phoenicurus ochruros,0,3,https://xeno-canto.org/991107/download,https://upload.wikimedia.org/wikipedia/commons/1/15/Eversmann%27s_Redstart_-_Kazakistan_S4E3844_%2819357362412%29.jpg,Rufous-backed Redstart,Rougequeue d'Eversmann,121
Phoenicurus moussieri,0,3,https://xeno-canto.org/889934/download,https://upload.wikimedia.org/wikipedia/commons/d/d4/Moussier%27s_redstart_%28Phoenicurus_moussieri%29_male.jpg,Moussier's Redstart,Rougequeue de Moussier,3
Phoenicurus phoenicurus,0,1,https://xeno-canto.org/981987/download,https://upload.wikimedia.org/wikipedia/commons/4/40/Gartenrotschwanz_1.jpg,Common Redstart,Rougequeue à front blanc,57992
Phoenicurus phoenicurus,0,3,https://xeno-canto.org/991025/download,https://upload.wikimedia.org/wikipedia/commons/1/1f/Guldenstadt%27s_Redstart_-_Shreeram_M_V_-_Ladakh%2C_India.jpg,White-winged Redstart,Rougequeue de Güldenstädt,345
Phoenicurus ochruros,0,1,https://xeno-canto.org/978548/download,https://upload.wikimedia.org/wikipedia/commons/1/14/Hausrotschwanz_Brutpflege_2006-05-21-05.jpg,Black Redstart,Rougequeue noir,134697
Phoenicurus auroreus,0,3,https://xeno-canto.org/978956/download,https://upload.wikimedia.org/wikipedia/commons/c/cc/Daurian_redstart_at_Daisen_Park_in_Osaka%2C_January_2016.jpg,Daurian Redstart,Rougequeue aurore,1982
Monticola saxatilis,0,3,https://xeno-canto.org/569368/download,https://upload.wikimedia.org/wikipedia/commons/f/f9/Monsax.jpg,Rufous-tailed Rock-Thrush,Monticole merle-de-roche,1856
Monticola solitarius,0,2,https://xeno-canto.org/989535/download,https://upload.wikimedia.org/wikipedia/commons/4/4d/Monticola_solitarius%2C_Spain_1.jpg,Blue Rock-Thrush,Monticole merle-bleu,7152
Saxicola rubetra,0,2,https://xeno-canto.org/942827/download,https://upload.wikimedia.org/wikipedia/commons/c/cb/Whinchat_-_Saxicola_rubetra_%28Male%29_%2852943525534%29.jpg,Whinchat,Tarier des prés,4438
Saxicola dacotiae,0,3,https://xeno-canto.org/855979/download,https://upload.wikimedia.org/wikipedia/commons/c/cc/Saxicola_dacotiae_-Fuerteventura%2C_Canary_Islands%2C_Spain-8.jpg,Fuerteventura Stonechat,Tarier des Canaries,125
Saxicola rubicola,0,2,https://xeno-canto.org/979687/download,https://upload.wikimedia.org/wikipedia/commons/d/d7/Stonechat_%28Saxicola_rubicola%29_male%2C_Beaulieu%2C_Hampshire.jpg,European Stonechat,Tarier pâtre,4182
Saxicola maurus,0,3,https://xeno-canto.org/809429/download,https://upload.wikimedia.org/wikipedia/commons/d/de/Siberian_stonechat_Male.jpg,Siberian Stonechat,Tarier de Sibérie,525
Saxicola stejnegeri,0,2,https://xeno-canto.org/745487/download,https://upload.wikimedia.org/wikipedia/commons/7/7d/Stejneger%27s_Stonechat.jpg,Amur Stonechat,Tarier de Stejneger,4646
Saxicola torquatus,0,2,https://xeno-canto.org/929774/download,https://upload.wikimedia.org/wikipedia/commons/d/de/Saxicola_torquatus_-South_Africa_-male-8_%283%29.jpg,African Stonechat,Tarier africain,6372
Saxicola caprata,0,3,https://xeno-canto.org/981582/download,https://upload.wikimedia.org/wikipedia/commons/d/df/Pied_bush_chat_%28Saxicola_caprata%29male_from_nilgiris_DSC_1123.jpg,Pied Bushchat,Tarier pie,401
Oenanthe oenanthe,0,2,https://xeno-canto.org/982401/download,https://upload.wikimedia.org/wikipedia/commons/0/0c/Steinschmaetzer_Northern_wheatear_male.jpg,Northern Wheatear,Traquet motteux,8506
Oenanthe seebohmi,0,3,https://xeno-canto.org/164205/download,https://upload.wikimedia.org/wikipedia/commons/1/13/Oenanthe_seebohmi%2C_Morocco_1.jpg,Atlas Wheatear,Traquet de Seebohm,46
Oenanthe isabellina,0,3,https://xeno-canto.org/951185/download,https://upload.wikimedia.org/wikipedia/commons/b/b4/Isabelline_wheatear_%28Oenanthe_isabellina%29_male%2C_non-breeding.jpg,Isabelline Wheatear,Traquet isabelle,559
Oenanthe deserti,0,3,https://xeno-canto.org/954439/download,https://upload.wikimedia.org/wikipedia/commons/6/64/Desert_Wheatear_%28Oenanthe_deserti%29_Photograph_by_Shantanu_Kuveskar.jpg,Desert Wheatear,Traquet du désert,574
Oenanthe hispanica,0,3,https://xeno-canto.org/935693/download,https://upload.wikimedia.org/wikipedia/commons/d/d4/CollalbaRubia.jpg,Western Black-eared Wheatear,Traquet oreillard,1356
Oenanthe cypriaca,0,3,https://xeno-canto.org/962264/download,https://upload.wikimedia.org/wikipedia/commons/f/f3/Cyprus_wheatear_%28Oenanthe_cypriaca%29.jpg,Cyprus Wheatear,Traquet de Chypre,173
Oenanthe hispanica,0,3,https://xeno-canto.org/972255/download,https://upload.wikimedia.org/wikipedia/commons/5/58/45-090506-black-eared-wheatear-at-Ipsilou-Monastery-.jpg,Eastern Black-eared Wheatear,Traquet noir et blanc,92
Oenanthe pleschanka,0,3,https://xeno-canto.org/951247/download,https://upload.wikimedia.org/wikipedia/commons/5/5d/Pied_Wheatear_%28Oenanthe_pleschanka%29_%288079431820%29.jpg,Pied Wheatear,Traquet pie,268
Oenanthe,0,3,https://xeno-canto.org/771433/download,https://upload.wikimedia.org/wikipedia/commons/b/b7/Red-rumped_wheatear_%28Oenanthe_moesta_moesta%29_male_Kebili.jpg,Red-rumped Wheatear,Traquet à tête grise,190
Oenanthe picata,0,3,https://xeno-canto.org/165823/download,https://upload.wikimedia.org/wikipedia/commons/0/01/Variable_wheatear_%28Oenanthe_picata_picata%29_male.jpg,Variable Wheatear,Traquet variable,91
Oenanthe isabellina,0,3,https://xeno-canto.org/955342/download,https://upload.wikimedia.org/wikipedia/commons/d/db/Black_Wheatear_-_Merzouga_Marocco_07_3429_%2819400616192%29.jpg,Black Wheatear,Traquet rieur,1263
Oenanthe leucopyga,0,3,https://xeno-canto.org/916870/download,https://upload.wikimedia.org/wikipedia/commons/e/e0/Red-rumped_wheatear_%28Oenanthe_moesta%29_Kebili.jpg,White-crowned Wheatear,Traquet à tête blanche,1265
Oenanthe finschii,0,3,https://xeno-canto.org/966182/download,https://upload.wikimedia.org/wikipedia/commons/8/89/%C3%87ilfer%C5%9Fik.jpg,Finsch's Wheatear,Traquet de Finsch,110
Oenanthe xanthoprymna,0,3,https://xeno-canto.org/346453/download,https://upload.wikimedia.org/wikipedia/commons/d/d7/Oenanthe_xanthoprymna_-_Kurdish_Wheatear%2C_Osmaniye%2C_Turkey_01.jpg,Kurdish Wheatear,Traquet kurde,269
Bombycilla garrulus,0,2,https://xeno-canto.org/962616/download,https://upload.wikimedia.org/wikipedia/commons/1/16/Bombycilla_garrulus%2C_Novosibirsk_1.jpg,Bohemian Waxwing,Jaseur boréal,9822
Bombycilla cedrorum,0,2,https://xeno-canto.org/823171/download,https://upload.wikimedia.org/wikipedia/commons/7/73/Cedar_Waxwing_-_Bombycilla_cedrorum%2C_George_Washington%27s_Birthplace_National_Monument%2C_Colonial_Beach%2C_Virginia_%2839997434862%29.jpg,Cedar Waxwing,Jaseur d'Amérique,16002
Cinnyris cupreus,0,3,https://xeno-canto.org/687588/download,https://upload.wikimedia.org/wikipedia/commons/6/6d/Copper_sunbird_%28Cinnyris_cupreus_cupreus%29_female_on_Persian_silk_tree_%28Albizia_julibrissin%29.jpg,Copper Sunbird,Souïmanga cuivré,0
Ploceus melanocephalus,0,3,https://xeno-canto.org/931708/download,https://upload.wikimedia.org/wikipedia/commons/d/d7/Yellow_backed_weaver.jpg,Black-headed Weaver,Tisserin à tête noire,390
Euplectes afer,0,3,https://xeno-canto.org/829316/download,https://upload.wikimedia.org/wikipedia/commons/7/7e/Euplectes_afer_-Lake_Baringo%2C_Kenya_-male-8_CROP.jpg,Yellow-crowned Bishop,Euplecte vorabé,677
Euodice malabarica,0,3,https://xeno-canto.org/471526/download,https://upload.wikimedia.org/wikipedia/commons/1/11/Indian_Silverbill3.jpg,Indian Silverbill,Euodice malabarica,36
Lonchura punctulata,0,2,https://xeno-canto.org/953742/download,https://upload.wikimedia.org/wikipedia/commons/e/e7/Lonchura_punctulata_%28Nagarhole%2C_2004%29.jpg,Scaly-breasted Munia,Capucin damier,2387
Lonchura malacca,0,3,https://xeno-canto.org/256442/download,https://upload.wikimedia.org/wikipedia/commons/7/73/Tricoloured_munia_%28cropped%29.jpg,Tricolored Munia,Capucin à dos marron,282
Lonchura atricapilla,0,3,https://xeno-canto.org/917048/download,https://upload.wikimedia.org/wikipedia/commons/0/04/Lonchura_atricapilla_jagori_-Cebu-8-3c.jpg,Chestnut Munia,Capucin à tête noire,416
Estrilda melpoda,0,3,https://xeno-canto.org/747962/download,https://upload.wikimedia.org/wikipedia/commons/5/5a/Orange-Cheeked_Waxbill_zackandzill.jpg,Orange-cheeked Waxbill,Astrild à joues orange,845
Estrilda astrild,0,2,https://xeno-canto.org/927211/download,https://upload.wikimedia.org/wikipedia/commons/3/36/Common_waxbill_%28Estrilda_astrild_jagoensis%29.jpg,Common Waxbill,Astrild ondulé,3316
Amandava amandava,0,2,https://xeno-canto.org/972682/download,https://upload.wikimedia.org/wikipedia/commons/7/7c/A_pair_of_Red_avadavat_%28Amandava_amandava%29_Photograph_by_Shantanu_Kuveskar.jpg,Red Avadavat,Bengali rouge,3000
Prunella collaris,0,2,https://xeno-canto.org/982627/download,https://upload.wikimedia.org/wikipedia/commons/d/df/Alpine_accentor_saganta.jpg,Alpine Accentor,Accenteur alpin,4902
Prunella montanella,0,3,https://xeno-canto.org/676021/download,https://upload.wikimedia.org/wikipedia/commons/e/e2/Siberian_Accentor_%28Prunella_montanella%29_-_%D0%A1%D0%B8%D0%B1%D0%B8%D1%80%D0%B8%D0%B9%D0%BD_%D1%85%D0%B0%D0%B9%D1%80%D1%83%D1%83%D0%BB%D0%B4%D0%B0%D0%B9_%2816435139700%29.jpg,Siberian Accentor,Accenteur montanelle,486
Prunella ocularis,0,3,https://xeno-canto.org/971533/download,https://upload.wikimedia.org/wikipedia/commons/7/7c/Prunella_ocularis_1a.jpg,Radde's Accentor,Accenteur de Radde,113
Prunella atrogularis,0,3,https://xeno-canto.org/832235/download,https://upload.wikimedia.org/wikipedia/commons/d/d0/Black-throated_Accentor_%28Prunella_atrogularis%29_%2815275386173%29.jpg,Black-throated Accentor,Accenteur à gorge noire,627
Prunella modularis,0,1,https://xeno-canto.org/982393/download,https://upload.wikimedia.org/wikipedia/commons/4/4e/Dunnock_%28Prunella_modularis%29_3.jpg,Dunnock,Accenteur mouchet,72625
Passer domesticus,0,1,https://xeno-canto.org/981633/download,https://upload.wikimedia.org/wikipedia/commons/9/9b/House_sparrow_male_in_Prospect_Park_%2853532%29.jpg,House Sparrow,Moineau domestique,155711
Passer italiae,0,2,https://xeno-canto.org/472061/download,https://upload.wikimedia.org/wikipedia/commons/0/00/Passer_italiae_1_%28loz%29.jpg,Italian Sparrow,Moineau cisalpin,4787
Passer hispaniolensis,0,2,https://xeno-canto.org/521496/download,https://upload.wikimedia.org/wikipedia/commons/7/7d/Passer_Hispaniolensis_Male.JPG,Spanish Sparrow,Moineau espagnol,3222
Passer moabiticus,0,3,https://xeno-canto.org/972237/download,https://upload.wikimedia.org/wikipedia/commons/7/70/Passer_moabiticus.jpg,Dead Sea Sparrow,Moineau de la mer Morte,548
Passer iagoensis,0,3,https://xeno-canto.org/863686/download,https://upload.wikimedia.org/wikipedia/commons/f/f8/Passer_iagoensis_male.jpg,Cape Verde Sparrow,Moineau du Cap-Vert,634
Passer montanus,0,2,https://xeno-canto.org/966257/download,https://upload.wikimedia.org/wikipedia/commons/9/98/Tree_Sparrow_August_2007_Osaka_Japan.jpg,Eurasian Tree Sparrow,Moineau friquet,16465
Petronia petronia,0,2,https://xeno-canto.org/971454/download,https://upload.wikimedia.org/wikipedia/commons/d/dc/Petronia_petronia_-Ariege%2C_Midi-Pyrenee%2C_France-8-4c.jpg,Rock Sparrow,Moineau soulcie,3401
Carpospiza brachydactyla,0,3,https://xeno-canto.org/971538/download,https://upload.wikimedia.org/wikipedia/commons/c/ce/Carpospiza_brachydactyla.jpg,Pale Rockfinch,Moineau pâle,523
Montifringilla nivalis,0,2,https://xeno-canto.org/972224/download,https://upload.wikimedia.org/wikipedia/commons/3/38/Snowfinch.jpg,White-winged Snowfinch,Niverolle alpine,4024
Motacilla cinerea,0,2,https://xeno-canto.org/986185/download,https://upload.wikimedia.org/wikipedia/commons/d/d3/Grey_wagtail_-_Fulzar_Dam%2C_Jamnagar_2023-11-13.jpg,Gray Wagtail,Bergeronnette des ruisseaux,27989
Motacilla flava,0,2,https://xeno-canto.org/977468/download,https://upload.wikimedia.org/wikipedia/commons/6/67/Wiesenschafstelze.JPG,Western Yellow Wagtail,Bergeronnette printanière,10419
Motacilla flava,0,3,https://xeno-canto.org/964206/download,https://upload.wikimedia.org/wikipedia/commons/a/a4/Eastern_Yellow_Wagtail_%28Motacilla_tschutschensis_tschutschensis%29%2C_Kamchatka%2C_Russia_06.jpg,Eastern Yellow Wagtail,Bergeronnette de Béringie,671
Motacilla citreola,0,3,https://xeno-canto.org/980485/download,https://upload.wikimedia.org/wikipedia/commons/e/ed/Citrine_Wagtail_%28Motacilla_citreola%29-_Breeding_Male_of_calcarata_race_at_Bharatpur_I_IMG_5752.jpg,Citrine Wagtail,Bergeronnette citrine,1276
Motacilla alba,0,1,https://xeno-canto.org/979151/download,https://upload.wikimedia.org/wikipedia/commons/6/60/20180415_015_Winterswijk_Witte_kwikstaart_%2840785272624%29.jpg,White Wagtail,Bergeronnette grise,84201
Anthus richardi,0,3,https://xeno-canto.org/979500/download,https://upload.wikimedia.org/wikipedia/commons/5/50/Anthus_richardi_-_Laem_Pak_Bia.jpg,Richard's Pipit,Pipit de Richard,0
Anthus rufulus,0,3,https://xeno-canto.org/964215/download,https://upload.wikimedia.org/wikipedia/commons/4/4e/Paddyfield_pipit_%28Anthus_rufulus_rufulus%29.jpg,Paddyfield Pipit,Pipit rousset,151
Anthus similis,0,3,https://xeno-canto.org/951035/download,https://upload.wikimedia.org/wikipedia/commons/0/0b/Long-billed_pipit_%28cropped%29.jpg,Long-billed Pipit,Pipit à long bec,140
Anthus godlewskii,0,3,https://xeno-canto.org/942303/download,https://upload.wikimedia.org/wikipedia/commons/d/d5/Blyth%27s_Pipit_Pangolakha_Wildlife_Sanctuary_East_Sikkim_05.05.2016.jpg,Blyth's Pipit,Pipit de Godlewski,164
Anthus campestris,0,3,https://xeno-canto.org/972999/download,https://upload.wikimedia.org/wikipedia/commons/f/f4/Tawny_pipit_47.jpg,Tawny Pipit,Pipit rousseline,1267
Anthus berthelotii,0,3,https://xeno-canto.org/980487/download,https://upload.wikimedia.org/wikipedia/commons/6/67/Kanarenpieper.jpg,Berthelot's Pipit,Pipit de Berthelot,5
Anthus pratensis,0,2,https://xeno-canto.org/982670/download,https://upload.wikimedia.org/wikipedia/commons/b/b7/Wiesenpieper_Meadow_pipit.jpg,Meadow Pipit,Pipit farlouse,14566
Anthus trivialis,0,2,https://xeno-canto.org/973515/download,https://upload.wikimedia.org/wikipedia/commons/6/6d/Tree_pipit_-_Jamnagar_2021-10-16.jpg,Tree Pipit,Pipit des arbres,10473
Anthus hodgsoni,0,3,https://xeno-canto.org/978939/download,https://upload.wikimedia.org/wikipedia/commons/d/d9/Olive-backed_pipit_%28Anthus_hodgsoni_hodgsoni%29_Phulchowki.jpg,Olive-backed Pipit,Pipit à dos olive,385
Anthus gustavi,0,3,https://xeno-canto.org/945790/download,https://upload.wikimedia.org/wikipedia/commons/8/84/Anthus_gustavi_214075656.jpg,Pechora Pipit,Pipit de la Petchora,154
Anthus cervinus,0,3,https://xeno-canto.org/977384/download,https://upload.wikimedia.org/wikipedia/commons/7/75/Red-throated_Pipit.jpg,Red-throated Pipit,Pipit à gorge rousse,487
Anthus spinoletta,0,2,https://xeno-canto.org/982396/download,https://upload.wikimedia.org/wikipedia/commons/2/24/Anthus_spinoletta_-_Water_Pipit%2C_Kahramanmara%C5%9F_2016-11-18_01-10.jpg,Water Pipit,Pipit spioncelle,4043
Anthus japonicus,0,3,,https://upload.wikimedia.org/wikipedia/commons/5/5c/Siberian_Pipit_%28Anthus_japonicus%29_%2849270701118%29_%28cropped%29.jpg,Siberian Pipit,Pipit de Sibérie,30
Anthus rubescens,0,3,https://xeno-canto.org/983664/download,https://upload.wikimedia.org/wikipedia/commons/0/07/Anthus_rubescens_-Harney_County%2C_Oregon%2C_USA-8.jpg,American Pipit,Pipit d'Amérique,631
Fringilla coelebs,0,1,https://xeno-canto.org/982810/download,https://upload.wikimedia.org/wikipedia/commons/a/a0/Male_Chaffinch_-_Fringilla_coelebs.jpg,Common Chaffinch,Pinson des arbres,218328
Fringilla coelebs moreletti,0,1,https://xeno-canto.org/909663/download,https://upload.wikimedia.org/wikipedia/commons/5/58/A%C3%A7ores_452A1626_%2835867036050%29.jpg,Azores Chaffinch,Pinson des arbres,218328
Fringilla maderensis,0,3,,https://upload.wikimedia.org/wikipedia/commons/b/bd/FringillaCoelebsMadeirensis_3749.jpg,Madeira Chaffinch,Pinson de Madère,539
Fringilla canariensis,0,3,,https://upload.wikimedia.org/wikipedia/commons/e/e1/Fringilla_coelebs_palmae_-_Los_Tilos.jpg,Canary Islands Chaffinch,Pinson des Canaries,9
Fringilla coelebs,0,3,https://xeno-canto.org/991140/download,https://upload.wikimedia.org/wikipedia/commons/2/2b/African_Chaffinch_%28Fringilla_spodiogenys%29_male_Morocco.jpg,African Chaffinch,Pinson des arbres africain,636
Fringilla teydea,0,2,https://xeno-canto.org/565833/download,https://upload.wikimedia.org/wikipedia/commons/e/e4/Teidefink.jpg,Tenerife Blue Chaffinch,Pinson bleu,2184
Fringilla polatzeki,0,3,,https://upload.wikimedia.org/wikipedia/commons/9/9a/Pinz%C3%B3n_azul_de_Gran_Canaria_%28macho%29%2C_M._A._Pe%C3%B1a.jpg,Gran Canaria Blue Chaffinch,Pinson bleu de Grande Canarie,20
Fringilla montifringilla,0,3,https://xeno-canto.org/978000/download,https://upload.wikimedia.org/wikipedia/commons/c/c9/Fringilla_montifringilla_-Poland_-male-8.jpg,Brambling,Pinson du Nord,85
Hesperiphona vespertina,0,2,https://xeno-canto.org/567736/download,https://upload.wikimedia.org/wikipedia/commons/a/ac/Hesperiphona_vespertina_CT3.jpg,Evening Grosbeak,Gros-bec Errant,7432
Coccothraustes coccothraustes,0,1,https://xeno-canto.org/981504/download,https://upload.wikimedia.org/wikipedia/commons/8/85/Coccothraustes_coccothraustes_Parco_Della_Piana_around_Firenze%2C_Italy.jpg,Hawfinch,Gros-bec casse-noyaux,55486
Carpodacus erythrinus,0,3,https://xeno-canto.org/975326/download,https://upload.wikimedia.org/wikipedia/commons/1/19/Carpodacus_erythrinus_284921386.jpg,Common Rosefinch,Roselin cramoisi,1474
Carpodacus rubicilla,0,3,https://xeno-canto.org/920192/download,https://upload.wikimedia.org/wikipedia/commons/5/55/Great_Rosefinch.jpg,Great Rosefinch,Roselin tacheté,201
Carpodacus roseus,0,3,https://xeno-canto.org/884669/download,https://upload.wikimedia.org/wikipedia/commons/d/d0/Carpodacus_roseus.jpg,Pallas's Rosefinch,Roselin rose,462
Pinicola enucleator,0,2,https://xeno-canto.org/944125/download,https://upload.wikimedia.org/wikipedia/commons/2/22/Pine_Grosbeak_%28Pinicola_enucleator%29_%2813667564073%29.jpg,Pine Grosbeak,Durbec des sapins,4630
Pyrrhula murina,0,2,https://xeno-canto.org/831199/download,https://upload.wikimedia.org/wikipedia/commons/7/72/Pyrrhula_murina.jpg,Azores Bullfinch,Bouvreuil des Açores,2055
Pyrrhula pyrrhula,0,2,https://xeno-canto.org/965743/download,https://upload.wikimedia.org/wikipedia/commons/d/de/Bullfinch_male.jpg,Eurasian Bullfinch,Bouvreuil pivoine,37553
Bucanetes githagineus,0,3,https://xeno-canto.org/890131/download,https://upload.wikimedia.org/wikipedia/commons/a/a5/Trumpeter_finch_%28Bucanetes_githagineus_zedlitzi%29_male_Kebili.jpg,Trumpeter Finch,Roselin githagine,724
Bucanetes mongolicus,0,3,https://xeno-canto.org/840333/download,https://upload.wikimedia.org/wikipedia/commons/3/38/Bucanetes_mongolicus.JPG,Mongolian Finch,Roselin de Mongolie,71
Leucosticte tephrocotis,0,3,https://xeno-canto.org/392248/download,https://upload.wikimedia.org/wikipedia/commons/d/d9/Gray-Crowned_Rosy-Finch.jpg,Gray-crowned Rosy-Finch,Roselin à tête grise,408
Carpodacus mexicanus,0,2,https://xeno-canto.org/941235/download,https://upload.wikimedia.org/wikipedia/commons/f/f1/House_finch_%2833688%292.jpg,House Finch,Roselin familier,11049
Rhodospiza obsoleta,0,3,https://xeno-canto.org/471597/download,https://upload.wikimedia.org/wikipedia/commons/6/6b/Rhodospiza_obsoleta_in_Iran.jpg,Desert Finch,Roselin de Lichtenstein,235
Chloris chloris,0,1,https://xeno-canto.org/979188/download,https://upload.wikimedia.org/wikipedia/commons/3/32/Carduelis_chloris_3_%28Marek_Szczepanek%29.jpg,European Greenfinch,Verdier d'Europe,88550
